Algorithm,KeySize,KeyGenerationTime(us),EncryptionTime(us),DecryptionTime(us),CiphertextSize(bytes),AttackResult
RSA,2048,63344,45,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6975,14762,7782,5475,QUANTUM_SAFE
RSA,2048,62336,40,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7220,14452,7641,5473,QUANTUM_SAFE
RSA,2048,99377,45,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1691,15149,6567,5474,QUANTUM_SAFE
RSA,2048,117562,39,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4731,12417,4832,5468,QUANTUM_SAFE
RSA,2048,134256,45,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4435,16250,4167,5468,QUANTUM_SAFE
RSA,2048,74756,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2047,12184,7155,5470,QUANTUM_SAFE
RSA,2048,94968,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5236,7232,4680,5468,QUANTUM_SAFE
RSA,2048,130357,44,956,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5508,17457,7538,5471,QUANTUM_SAFE
RSA,2048,98852,37,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5984,10734,9489,5471,QUANTUM_SAFE
RSA,2048,63053,51,1201,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1230,4995,9275,5468,QUANTUM_SAFE
RSA,2048,51426,42,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1004,13889,7351,5473,QUANTUM_SAFE
RSA,2048,160759,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1294,5970,8590,5470,QUANTUM_SAFE
RSA,2048,42854,40,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5562,7435,4073,5473,QUANTUM_SAFE
RSA,2048,29236,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5268,16984,7862,5473,QUANTUM_SAFE
RSA,2048,90923,45,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4513,10130,7917,5471,QUANTUM_SAFE
RSA,2048,38866,48,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3338,9709,9723,5472,QUANTUM_SAFE
RSA,2048,32864,47,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1410,5151,7580,5470,QUANTUM_SAFE
RSA,2048,96325,45,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3285,17228,8617,5472,QUANTUM_SAFE
RSA,2048,105206,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4357,17579,8994,5475,QUANTUM_SAFE
RSA,2048,60008,46,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2552,10522,5297,5468,QUANTUM_SAFE
RSA,2048,20811,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4192,4013,5921,5473,QUANTUM_SAFE
RSA,2048,114062,46,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4639,8620,9085,5475,QUANTUM_SAFE
RSA,2048,26651,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1130,14139,4273,5473,QUANTUM_SAFE
RSA,2048,104246,46,1006,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1981,5061,7507,5472,QUANTUM_SAFE
RSA,2048,26928,38,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4821,10743,7049,5474,QUANTUM_SAFE
RSA,2048,57205,57,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1624,14816,9481,5469,QUANTUM_SAFE
RSA,2048,60063,44,1080,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2107,7859,7907,5471,QUANTUM_SAFE
RSA,2048,84367,46,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5548,8948,4842,5472,QUANTUM_SAFE
RSA,2048,42583,44,1003,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2658,7077,8340,5472,QUANTUM_SAFE
RSA,2048,60351,39,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6779,4524,9696,5470,QUANTUM_SAFE
RSA,2048,102293,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2794,7488,7850,5475,QUANTUM_SAFE
RSA,2048,46689,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6650,10254,4888,5475,QUANTUM_SAFE
RSA,2048,164061,46,1026,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5561,13189,6869,5468,QUANTUM_SAFE
RSA,2048,122916,55,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5382,17520,8842,5472,QUANTUM_SAFE
RSA,2048,66496,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4463,11331,9114,5468,QUANTUM_SAFE
RSA,2048,27194,45,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5845,6175,5825,5471,QUANTUM_SAFE
RSA,2048,117847,45,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2596,13842,9709,5472,QUANTUM_SAFE
RSA,2048,170290,37,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4892,8641,4109,5473,QUANTUM_SAFE
RSA,2048,55766,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2076,15527,4287,5469,QUANTUM_SAFE
RSA,2048,117719,46,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2482,4643,7137,5475,QUANTUM_SAFE
RSA,2048,37308,42,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7467,13178,9434,5469,QUANTUM_SAFE
RSA,2048,50809,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3416,14163,4131,5473,QUANTUM_SAFE
RSA,2048,75254,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7420,10749,8383,5474,QUANTUM_SAFE
RSA,2048,119009,44,998,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4535,17213,7106,5472,QUANTUM_SAFE
RSA,2048,90357,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5843,11225,4423,5474,QUANTUM_SAFE
RSA,2048,126909,37,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6401,10364,5137,5475,QUANTUM_SAFE
RSA,2048,87760,39,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7753,11624,6686,5474,QUANTUM_SAFE
RSA,2048,48905,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4530,13694,7224,5468,QUANTUM_SAFE
RSA,2048,147548,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6645,7898,9858,5473,QUANTUM_SAFE
RSA,2048,73062,44,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7596,10885,4726,5468,QUANTUM_SAFE
RSA,2048,209774,58,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2304,12304,8935,5469,QUANTUM_SAFE
RSA,2048,53106,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3523,12783,5111,5469,QUANTUM_SAFE
RSA,2048,51467,37,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2151,12284,5897,5471,QUANTUM_SAFE
RSA,2048,88503,39,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2563,4876,4869,5468,QUANTUM_SAFE
RSA,2048,57150,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5928,12522,8926,5475,QUANTUM_SAFE
RSA,2048,74339,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6142,9473,8741,5472,QUANTUM_SAFE
RSA,2048,65595,43,1011,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5950,16540,5694,5475,QUANTUM_SAFE
RSA,2048,65417,54,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6841,9851,9438,5468,QUANTUM_SAFE
RSA,2048,63308,55,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4007,16412,8089,5475,QUANTUM_SAFE
RSA,2048,35180,41,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4958,5206,4388,5474,QUANTUM_SAFE
RSA,2048,184655,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7844,14107,9138,5468,QUANTUM_SAFE
RSA,2048,39280,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2436,17671,5106,5468,QUANTUM_SAFE
RSA,2048,77371,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3320,17045,4590,5475,QUANTUM_SAFE
RSA,2048,117294,38,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6457,5344,9550,5471,QUANTUM_SAFE
RSA,2048,39710,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5012,4517,5765,5470,QUANTUM_SAFE
RSA,2048,63948,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1532,10531,8974,5475,QUANTUM_SAFE
RSA,2048,80064,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4468,4367,4828,5474,QUANTUM_SAFE
RSA,2048,165254,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3739,10034,8443,5473,QUANTUM_SAFE
RSA,2048,63541,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2309,5892,8783,5468,QUANTUM_SAFE
RSA,2048,82740,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1192,4779,4606,5468,QUANTUM_SAFE
RSA,2048,99918,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3770,10571,7612,5475,QUANTUM_SAFE
RSA,2048,67788,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2652,17033,8694,5471,QUANTUM_SAFE
RSA,2048,251229,42,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4740,5051,6155,5475,QUANTUM_SAFE
RSA,2048,99812,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2401,17040,8726,5469,QUANTUM_SAFE
RSA,2048,147757,45,986,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7676,10679,5507,5472,QUANTUM_SAFE
RSA,2048,58205,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5227,8617,8475,5471,QUANTUM_SAFE
RSA,2048,360706,45,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1602,6915,7790,5469,QUANTUM_SAFE
RSA,2048,108095,41,1107,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7522,17368,8753,5468,QUANTUM_SAFE
RSA,2048,173521,51,1018,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4383,9789,9329,5472,QUANTUM_SAFE
RSA,2048,197957,48,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4545,10616,6732,5474,QUANTUM_SAFE
RSA,2048,104626,49,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4588,5672,6831,5469,QUANTUM_SAFE
RSA,2048,101350,40,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1773,17220,5833,5474,QUANTUM_SAFE
RSA,2048,143485,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2829,9805,6305,5468,QUANTUM_SAFE
RSA,2048,37562,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7787,13843,4054,5469,QUANTUM_SAFE
RSA,2048,190602,44,1073,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5390,9541,8802,5469,QUANTUM_SAFE
RSA,2048,79227,47,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6132,5227,9538,5470,QUANTUM_SAFE
RSA,2048,167195,46,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2240,4779,5265,5474,QUANTUM_SAFE
RSA,2048,54023,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2512,11989,5191,5474,QUANTUM_SAFE
RSA,2048,132566,44,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4444,16627,8078,5473,QUANTUM_SAFE
RSA,2048,124418,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7485,16313,5861,5468,QUANTUM_SAFE
RSA,2048,51038,58,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1850,14151,6257,5468,QUANTUM_SAFE
RSA,2048,142304,45,963,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7287,11690,6563,5470,QUANTUM_SAFE
RSA,2048,209608,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3387,15168,4514,5469,QUANTUM_SAFE
RSA,2048,31826,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5881,12448,9506,5475,QUANTUM_SAFE
RSA,2048,101363,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7718,9050,4933,5471,QUANTUM_SAFE
RSA,2048,60021,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7508,4711,4840,5468,QUANTUM_SAFE
RSA,2048,28760,45,1008,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4355,13571,9304,5470,QUANTUM_SAFE
RSA,2048,73876,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4246,7470,9556,5468,QUANTUM_SAFE
RSA,2048,93922,40,994,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6787,7247,7376,5475,QUANTUM_SAFE
RSA,2048,74044,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3602,13700,7515,5474,QUANTUM_SAFE
RSA,2048,40650,45,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5793,5642,5524,5468,QUANTUM_SAFE
RSA,2048,106820,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7339,11312,5530,5470,QUANTUM_SAFE
RSA,2048,137058,37,960,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5942,8609,7549,5471,QUANTUM_SAFE
RSA,2048,158851,57,984,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2835,6446,6362,5471,QUANTUM_SAFE
RSA,2048,152863,46,1006,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1686,14778,6024,5473,QUANTUM_SAFE
RSA,2048,51994,43,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7895,10172,4570,5472,QUANTUM_SAFE
RSA,2048,34732,44,1056,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7248,6259,6975,5473,QUANTUM_SAFE
RSA,2048,22204,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2833,17164,8944,5468,QUANTUM_SAFE
RSA,2048,83862,45,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4099,15150,9544,5473,QUANTUM_SAFE
RSA,2048,48666,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4152,15272,7888,5474,QUANTUM_SAFE
RSA,2048,105564,44,983,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1331,11272,5491,5468,QUANTUM_SAFE
RSA,2048,34761,46,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1728,7294,7330,5475,QUANTUM_SAFE
RSA,2048,287974,45,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7831,17046,4007,5472,QUANTUM_SAFE
RSA,2048,36528,44,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5262,13762,8893,5475,QUANTUM_SAFE
RSA,2048,66216,44,1025,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2930,5185,8936,5469,QUANTUM_SAFE
RSA,2048,73613,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5995,17797,5269,5474,QUANTUM_SAFE
RSA,2048,102566,44,1072,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3476,12729,4728,5473,QUANTUM_SAFE
RSA,2048,166423,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2308,11493,8135,5469,QUANTUM_SAFE
RSA,2048,140658,46,1970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4450,14472,5130,5470,QUANTUM_SAFE
RSA,2048,82942,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2658,16303,7053,5473,QUANTUM_SAFE
RSA,2048,126257,45,992,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4427,16962,8813,5468,QUANTUM_SAFE
RSA,2048,138532,46,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5165,12244,8564,5473,QUANTUM_SAFE
RSA,2048,212477,43,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4410,6140,5512,5469,QUANTUM_SAFE
RSA,2048,44017,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4514,5332,5332,5470,QUANTUM_SAFE
RSA,2048,104792,50,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7672,4923,4821,5470,QUANTUM_SAFE
RSA,2048,52899,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2665,17360,9423,5469,QUANTUM_SAFE
RSA,2048,60601,56,1060,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6317,11457,9775,5471,QUANTUM_SAFE
RSA,2048,101680,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2521,8461,5200,5471,QUANTUM_SAFE
RSA,2048,95081,43,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1349,15293,7961,5471,QUANTUM_SAFE
RSA,2048,166455,45,1013,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7908,10850,6656,5468,QUANTUM_SAFE
RSA,2048,61596,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5366,9881,7735,5474,QUANTUM_SAFE
RSA,2048,44869,42,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1041,6288,8263,5471,QUANTUM_SAFE
RSA,2048,25308,45,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5898,6208,4740,5469,QUANTUM_SAFE
RSA,2048,145569,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1611,4741,6815,5469,QUANTUM_SAFE
RSA,2048,84007,80,1003,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2308,17594,9058,5471,QUANTUM_SAFE
RSA,2048,38283,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7835,6293,6903,5472,QUANTUM_SAFE
RSA,2048,156053,45,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4689,13598,7991,5472,QUANTUM_SAFE
RSA,2048,50795,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7787,4326,8609,5472,QUANTUM_SAFE
RSA,2048,120656,44,1007,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4842,14473,6163,5470,QUANTUM_SAFE
RSA,2048,29610,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4808,14609,8002,5471,QUANTUM_SAFE
RSA,2048,68334,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1693,15075,6929,5474,QUANTUM_SAFE
RSA,2048,208640,43,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1852,4110,7981,5474,QUANTUM_SAFE
RSA,2048,108772,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2106,11698,5528,5474,QUANTUM_SAFE
RSA,2048,322607,44,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4145,11003,7366,5474,QUANTUM_SAFE
RSA,2048,98446,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3576,16312,6420,5469,QUANTUM_SAFE
RSA,2048,200026,42,999,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7205,10448,9451,5474,QUANTUM_SAFE
RSA,2048,145884,44,971,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6780,15494,7562,5474,QUANTUM_SAFE
RSA,2048,71327,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2430,10226,8448,5470,QUANTUM_SAFE
RSA,2048,110994,44,1045,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7882,14850,5107,5471,QUANTUM_SAFE
RSA,2048,53738,44,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4606,6192,4219,5474,QUANTUM_SAFE
RSA,2048,48616,39,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6365,16255,4516,5471,QUANTUM_SAFE
RSA,2048,32247,46,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5731,9036,5840,5470,QUANTUM_SAFE
RSA,2048,67667,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3838,9734,9960,5469,QUANTUM_SAFE
RSA,2048,52190,39,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4774,9786,4694,5475,QUANTUM_SAFE
RSA,2048,62040,44,981,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5924,5338,6816,5473,QUANTUM_SAFE
RSA,2048,44043,45,951,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5949,9543,7743,5471,QUANTUM_SAFE
RSA,2048,186257,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1848,5443,5563,5473,QUANTUM_SAFE
RSA,2048,140395,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7281,8879,9701,5470,QUANTUM_SAFE
RSA,2048,89198,44,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5752,11409,7297,5468,QUANTUM_SAFE
RSA,2048,36108,45,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4054,11234,7906,5469,QUANTUM_SAFE
RSA,2048,172262,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3902,11106,8358,5472,QUANTUM_SAFE
RSA,2048,91610,44,964,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4667,14202,5045,5475,QUANTUM_SAFE
RSA,2048,62350,47,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4629,9078,8654,5468,QUANTUM_SAFE
RSA,2048,24671,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5974,12994,9536,5473,QUANTUM_SAFE
RSA,2048,66935,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7933,4080,6999,5468,QUANTUM_SAFE
RSA,2048,98324,45,979,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2308,13957,4730,5473,QUANTUM_SAFE
RSA,2048,71136,44,980,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3978,5725,6968,5470,QUANTUM_SAFE
RSA,2048,119143,44,977,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6758,5291,9938,5468,QUANTUM_SAFE
RSA,2048,70431,37,976,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1783,13995,8443,5475,QUANTUM_SAFE
RSA,2048,30826,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1224,6285,6828,5474,QUANTUM_SAFE
RSA,2048,39910,64,966,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2222,12592,7901,5470,QUANTUM_SAFE
RSA,2048,57754,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7986,6862,4687,5468,QUANTUM_SAFE
RSA,2048,79429,44,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4353,8334,7070,5474,QUANTUM_SAFE
RSA,2048,133842,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5326,6751,6179,5475,QUANTUM_SAFE
RSA,2048,62059,43,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7093,4210,9265,5471,QUANTUM_SAFE
RSA,2048,36028,44,969,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7549,9090,7688,5474,QUANTUM_SAFE
RSA,2048,30418,60,985,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2218,8850,9932,5470,QUANTUM_SAFE
RSA,2048,53488,42,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6830,6778,4092,5473,QUANTUM_SAFE
RSA,2048,106099,44,1009,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2794,4121,7871,5471,QUANTUM_SAFE
RSA,2048,76288,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4862,4889,6042,5472,QUANTUM_SAFE
RSA,2048,67735,44,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4323,4205,7394,5469,QUANTUM_SAFE
RSA,2048,62740,44,982,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1650,5711,8742,5475,QUANTUM_SAFE
RSA,2048,110587,53,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2591,5143,4109,5475,QUANTUM_SAFE
RSA,2048,37196,45,978,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4452,5406,4655,5475,QUANTUM_SAFE
RSA,2048,198971,57,970,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,1603,14480,5208,5475,QUANTUM_SAFE
RSA,2048,142824,45,973,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,2876,8339,4055,5474,QUANTUM_SAFE
RSA,2048,107621,55,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4674,13329,5274,5474,QUANTUM_SAFE
RSA,2048,172911,44,974,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,3635,11753,4058,5469,QUANTUM_SAFE
RSA,2048,81864,38,987,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4870,5676,7112,5471,QUANTUM_SAFE
RSA,2048,106091,55,967,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,5791,12956,5972,5472,QUANTUM_SAFE
RSA,2048,92267,40,2350,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6832,5297,6041,5473,QUANTUM_SAFE
RSA,2048,116218,44,972,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6662,8463,7589,5469,QUANTUM_SAFE
RSA,2048,189073,45,975,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,6897,13690,7093,5470,QUANTUM_SAFE
RSA,2048,118648,46,989,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4418,4938,4459,5475,QUANTUM_SAFE
RSA,2048,38509,44,965,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,4731,7600,6526,5473,QUANTUM_SAFE
RSA,2048,216601,44,968,256,BROKEN_UNDER_QUANTUM_ATTACK
PQC,8192,7774,12821,7290,5472,QUANTUM_SAFE
